payment_id,customer_id,staff_id,rental_id,amount,payment_date
18601,27,1,1310,4.99,2007-02-15 08:40:08.996577
18602,27,2,1480,4.99,2007-02-15 19:45:43.996577
18603,27,2,1699,2.99,2007-02-16 11:33:35.996577
18604,27,2,1960,3.99,2007-02-17 07:28:23.996577
18605,27,2,2512,2.99,2007-02-18 22:17:13.996577
18606,27,1,2815,4.99,2007-02-19 18:31:55.996577
18607,27,1,3038,1.99,2007-02-20 10:57:25.996577
18608,27,2,3420,3.99,2007-02-21 15:51:02.996577
18609,28,2,1240,2.99,2007-02-15 03:26:33.996577
18610,28,1,1543,4.99,2007-02-15 23:52:34.996577
18611,28,2,2299,3.99,2007-02-18 06:47:18.996577
18612,28,2,2604,0.99,2007-02-19 04:58:36.996577
18613,28,1,3231,0.99,2007-02-21 00:53:26.996577
18614,29,1,2655,0.99,2007-02-19 09:07:08.996577
18615,29,1,2673,0.99,2007-02-19 10:10:46.996577
18616,29,1,2701,7.99,2007-02-19 12:01:32.996577
18617,29,1,2735,2.99,2007-02-19 14:10:33.996577
18618,29,2,2801,2.99,2007-02-19 17:46:35.996577
18619,29,2,2923,2.99,2007-02-20 02:44:33.996577
18620,29,1,3324,2.99,2007-02-21 07:17:42.996577
18621,30,2,1874,1.99,2007-02-17 01:07:46.996577
18622,30,2,1895,2.99,2007-02-17 02:53:38.996577
18623,30,2,2154,4.99,2007-02-17 21:28:08.996577
18624,30,2,2730,2.99,2007-02-19 13:38:35.996577
18625,31,2,1656,4.99,2007-02-16 08:34:06.996577
18626,31,1,1838,1.99,2007-02-16 21:48:42.996577
18627,31,1,2233,0.99,2007-02-18 02:26:02.996577
18628,31,2,2341,6.99,2007-02-18 10:03:56.996577
18629,31,1,2396,7.99,2007-02-18 14:18:14.996577
18630,31,2,2438,0.99,2007-02-18 17:02:47.996577
18631,31,1,2530,0.99,2007-02-18 23:48:26.996577
18632,31,2,2648,4.99,2007-02-19 08:34:46.996577
18633,31,2,3117,2.99,2007-02-20 16:33:41.996577
18634,31,2,3172,1.99,2007-02-20 20:47:51.996577
18635,31,1,3205,0.99,2007-02-20 23:07:13.996577
18636,32,2,1887,6.99,2007-02-17 02:21:44.996577
18637,32,2,2160,0.99,2007-02-17 22:07:37.996577
18638,32,2,2624,5.99,2007-02-19 06:50:35.996577
18639,32,2,2891,1.99,2007-02-20 00:30:31.996577
18640,33,1,1301,10.99,2007-02-15 08:14:59.996577
18641,33,2,3173,8.99,2007-02-20 20:49:36.996577
18642,34,1,1900,4.99,2007-02-17 02:58:24.996577
18643,34,2,2257,5.99,2007-02-18 03:58:18.996577
18644,34,1,3150,0.99,2007-02-20 19:03:54.996577
18645,35,1,1579,0.99,2007-02-16 02:37:34.996577
18646,35,1,1989,2.99,2007-02-17 09:15:50.996577
18647,35,1,2229,4.99,2007-02-18 02:18:44.996577
18648,35,1,2231,0.99,2007-02-18 02:20:40.996577
18649,35,1,2743,2.99,2007-02-19 14:44:22.996577
18650,35,2,3112,4.99,2007-02-20 16:21:56.996577
18651,36,2,2741,0.99,2007-02-19 14:34:07.996577
18652,37,1,1583,4.99,2007-02-16 03:12:49.996577
18653,37,2,1812,1.99,2007-02-16 19:37:12.996577
18654,37,2,1854,3.99,2007-02-16 23:12:23.996577
18655,38,2,1250,2.99,2007-02-15 04:24:06.996577
18656,38,1,2550,1.99,2007-02-19 01:18:21.996577
18657,38,2,2605,1.99,2007-02-19 05:16:27.996577
18658,38,2,3003,4.99,2007-02-20 08:29:17.996577
18659,38,2,3392,3.99,2007-02-21 13:41:10.996577
18660,39,1,1625,5.99,2007-02-16 06:17:34.996577
18661,39,1,1905,4.99,2007-02-17 03:20:09.996577
18662,39,2,2135,0.99,2007-02-17 19:42:28.996577
18663,39,2,2439,4.99,2007-02-18 17:03:30.996577
18664,39,1,2631,4.99,2007-02-19 07:18:19.996577
18665,39,1,2876,4.99,2007-02-19 23:35:00.996577
18666,40,2,2470,7.99,2007-02-18 18:56:57.996577
18667,40,2,2896,2.99,2007-02-20 01:02:08.996577
18668,40,1,2993,4.99,2007-02-20 07:40:38.996577
18669,40,1,3428,0.99,2007-02-21 17:08:00.996577
18670,41,1,2563,4.99,2007-02-19 01:52:43.996577
18671,41,2,3246,7.99,2007-02-21 01:38:27.996577
18672,42,2,1534,0.99,2007-02-15 23:17:58.996577
18673,42,2,2056,2.99,2007-02-17 13:55:59.996577
18674,42,1,2170,3.99,2007-02-17 22:26:00.996577
18675,42,1,2302,4.99,2007-02-18 06:55:59.996577
18676,43,2,1544,4.99,2007-02-15 23:56:48.996577
18677,44,1,1497,3.99,2007-02-15 20:25:05.996577
18678,44,1,2369,2.99,2007-02-18 12:53:55.996577
18679,44,1,2809,3.99,2007-02-19 18:08:53.996577
18680,44,2,2866,4.99,2007-02-19 22:30:02.996577
18681,45,1,1806,4.99,2007-02-16 19:10:23.996577
18682,45,2,1979,2.99,2007-02-17 08:13:56.996577
18683,45,2,2722,4.99,2007-02-19 13:23:43.996577
18684,45,1,3391,3.99,2007-02-21 13:39:28.996577
18685,45,2,3444,0.99,2007-02-21 19:08:05.996577
18686,46,1,1166,4.99,2007-02-14 21:45:29.996577
18687,46,2,1214,4.99,2007-02-15 01:47:06.996577
18688,46,2,2144,0.99,2007-02-17 20:34:06.996577
18689,46,1,2203,2.99,2007-02-18 00:39:08.996577
18690,46,2,2965,8.99,2007-02-20 06:02:04.996577
18691,46,2,2975,4.99,2007-02-20 06:34:44.996577
18692,46,2,3439,4.99,2007-02-21 18:04:41.996577
18693,47,1,1882,4.99,2007-02-17 01:45:47.996577
18694,47,1,2307,6.99,2007-02-18 07:03:25.996577
18695,47,2,3320,5.99,2007-02-21 06:58:07.996577
18696,48,2,1689,9.99,2007-02-16 10:47:07.996577
18697,48,2,2822,0.99,2007-02-19 18:57:50.996577
18698,49,1,1164,0.99,2007-02-14 21:44:52.996577
18699,49,2,1237,9.99,2007-02-15 03:12:36.996577
18700,49,2,1688,0.99,2007-02-16 10:39:46.996577
18701,49,2,1777,6.99,2007-02-16 17:20:38.996577
18702,49,2,3235,4.99,2007-02-21 01:14:43.996577
18703,50,1,1223,2.99,2007-02-15 02:07:19.996577
18704,50,1,1785,4.99,2007-02-16 17:55:38.996577
18705,50,2,3000,0.99,2007-02-20 08:00:59.996577
18706,50,2,3169,2.99,2007-02-20 20:24:20.996577
18707,51,2,1373,1.99,2007-02-15 13:16:30.996577
18708,51,1,1477,0.99,2007-02-15 19:39:44.996577
18709,52,1,1196,4.99,2007-02-15 00:06:57.996577
18710,52,2,2232,0.99,2007-02-18 02:22:57.996577
18711,52,1,2862,2.99,2007-02-19 22:15:50.996577
18712,52,2,3196,4.99,2007-02-20 22:30:54.996577
18713,53,1,1964,0.99,2007-02-17 07:38:35.996577
18714,53,1,2388,2.99,2007-02-18 13:54:56.996577
18715,53,1,2903,2.99,2007-02-20 01:17:27.996577
18716,53,2,3140,2.99,2007-02-20 18:15:38.996577
18717,53,2,3244,0.99,2007-02-21 01:29:36.996577
18718,54,1,1556,4.99,2007-02-16 00:47:28.996577
18719,54,1,1571,2.99,2007-02-16 01:50:26.996577
18720,54,2,2323,6.99,2007-02-18 08:23:28.996577
18721,54,1,2647,4.99,2007-02-19 08:26:22.996577
18722,55,2,1825,2.99,2007-02-16 20:21:31.996577
18723,55,2,2062,2.99,2007-02-17 14:25:09.996577
18724,55,1,2904,2.99,2007-02-20 01:22:32.996577
18725,55,1,2976,4.99,2007-02-20 06:37:37.996577
18726,55,1,3149,4.99,2007-02-20 19:03:21.996577
18727,56,2,1795,6.99,2007-02-16 18:37:27.996577
18728,56,1,2140,0.99,2007-02-17 20:08:55.996577
18729,56,1,2485,4.99,2007-02-18 19:54:29.996577
18730,56,1,2989,0.99,2007-02-20 07:28:03.996577
18731,57,1,2058,5.99,2007-02-17 14:03:07.996577
18732,57,1,2105,0.99,2007-02-17 17:44:11.996577
18733,57,1,2360,4.99,2007-02-18 11:39:39.996577
18734,57,2,2910,7.99,2007-02-20 01:59:44.996577
18735,57,1,3357,0.99,2007-02-21 10:24:08.996577
18736,58,1,2191,4.99,2007-02-18 00:01:35.996577
18737,58,2,2543,0.99,2007-02-19 00:42:37.996577
18738,58,1,2906,0.99,2007-02-20 01:33:22.996577
18739,59,1,1269,2.99,2007-02-15 05:58:25.996577
18740,59,1,1728,3.99,2007-02-16 13:57:55.996577
18741,59,1,2921,3.99,2007-02-20 02:41:30.996577
18742,60,2,1482,4.99,2007-02-15 19:46:42.996577
18743,60,2,2394,4.99,2007-02-18 14:10:56.996577
18744,62,2,1241,6.99,2007-02-15 03:28:09.996577
18745,62,1,1486,0.99,2007-02-15 19:53:56.996577
18746,62,1,1587,0.99,2007-02-16 03:20:54.996577
18747,62,2,3021,4.99,2007-02-20 09:41:27.996577
18748,62,1,3035,5.99,2007-02-20 10:45:29.996577
18749,62,1,3287,0.99,2007-02-21 05:01:05.996577
18750,62,1,3327,3.99,2007-02-21 07:33:16.996577
18751,63,2,1818,0.99,2007-02-16 19:59:00.996577
18752,64,2,1335,0.99,2007-02-15 10:19:56.996577
18753,64,1,2060,2.99,2007-02-17 14:11:08.996577
18754,65,1,2173,7.99,2007-02-17 22:36:46.996577
18755,65,1,3051,4.99,2007-02-20 11:35:18.996577
18756,66,1,1236,2.99,2007-02-15 03:02:53.996577
18757,66,1,1907,2.99,2007-02-17 03:36:53.996577
18758,66,1,2106,4.99,2007-02-17 17:57:29.996577
18759,66,2,2571,2.99,2007-02-19 02:48:40.996577
18760,66,1,2577,4.99,2007-02-19 03:04:29.996577
18761,66,1,3334,3.99,2007-02-21 08:32:59.996577
18762,66,2,3395,6.99,2007-02-21 13:47:45.996577
18763,67,1,2064,3.99,2007-02-17 14:26:22.996577
18764,67,1,2542,3.99,2007-02-19 00:37:05.996577
18765,67,2,2810,0.99,2007-02-19 18:12:38.996577
18766,67,1,3359,4.99,2007-02-21 10:36:44.996577
18767,68,2,1828,5.99,2007-02-16 20:33:00.996577
18768,68,2,1957,8.99,2007-02-17 07:19:24.996577
18769,68,2,2633,2.99,2007-02-19 07:21:36.996577
18770,68,2,2662,4.99,2007-02-19 09:22:08.996577
18771,68,1,2686,2.99,2007-02-19 11:12:46.996577
18772,69,1,1549,2.99,2007-02-16 00:25:41.996577
18773,69,1,3358,4.99,2007-02-21 10:25:06.996577
18774,70,1,2472,4.99,2007-02-18 19:01:06.996577
18775,71,2,1873,2.99,2007-02-17 01:06:54.996577
18776,71,1,2374,4.99,2007-02-18 13:12:32.996577
18777,71,2,3345,5.99,2007-02-21 09:33:33.996577
18778,72,2,2294,4.99,2007-02-18 06:15:00.996577
18779,73,1,1669,0.99,2007-02-16 08:48:46.996577
18780,73,2,2940,4.99,2007-02-20 03:48:27.996577
18781,74,1,2498,1.99,2007-02-18 21:24:52.996577
18782,74,2,2517,0.99,2007-02-18 22:39:52.996577
18783,74,1,3020,1.99,2007-02-20 09:40:30.996577
18784,74,2,3445,7.99,2007-02-21 19:08:54.996577
18785,75,1,1920,4.99,2007-02-17 04:28:49.996577
18786,75,1,2161,7.99,2007-02-17 22:08:16.996577
18787,75,2,2738,4.99,2007-02-19 14:24:56.996577
18788,75,2,3062,6.99,2007-02-20 12:18:26.996577
18789,75,1,3210,4.99,2007-02-20 23:28:51.996577
18790,76,2,1487,0.99,2007-02-15 19:56:08.996577
18791,76,1,1791,6.99,2007-02-16 18:32:54.996577
18792,76,2,2111,0.99,2007-02-17 18:15:47.996577
18793,76,2,2397,1.99,2007-02-18 14:19:51.996577
18794,76,1,2894,0.99,2007-02-20 00:51:08.996577
18795,76,2,3416,0.99,2007-02-21 15:33:55.996577
18796,77,1,1710,4.99,2007-02-16 12:39:50.996577
18797,77,1,2354,3.99,2007-02-18 11:22:44.996577
18798,77,2,2452,8.99,2007-02-18 17:57:47.996577
18799,77,1,3151,2.99,2007-02-20 19:05:19.996577
18800,77,2,3238,0.99,2007-02-21 01:16:47.996577
18801,78,1,2207,2.99,2007-02-18 00:47:47.996577
18802,78,2,2949,6.99,2007-02-20 04:34:19.996577
18803,78,2,3248,7.99,2007-02-21 01:40:47.996577
18804,79,2,3096,4.99,2007-02-20 14:46:22.996577
18805,79,2,3178,2.99,2007-02-20 21:03:38.996577
18806,80,1,2596,2.99,2007-02-19 04:16:52.996577
18807,80,2,2805,8.99,2007-02-19 17:57:43.996577
18808,80,1,3367,3.99,2007-02-21 11:36:47.996577
18809,81,1,2714,1.99,2007-02-19 12:54:35.996577
18810,81,1,2854,5.99,2007-02-19 21:40:14.996577
18811,81,1,3229,4.99,2007-02-21 00:49:07.996577
18812,82,1,1438,0.99,2007-02-15 17:07:17.996577
18813,82,2,1570,0.99,2007-02-16 01:49:59.996577
18814,82,1,2506,8.99,2007-02-18 21:58:19.996577
18815,82,1,2819,8.99,2007-02-19 18:41:59.996577
18816,82,2,3332,0.99,2007-02-21 08:23:38.996577
18817,83,1,1354,5.99,2007-02-15 11:42:15.996577
18818,83,1,1591,5.99,2007-02-16 03:41:03.996577
18819,83,2,1617,3.99,2007-02-16 05:34:32.996577
18820,83,2,3230,4.99,2007-02-21 00:51:42.996577
18821,84,2,1195,0.99,2007-02-15 00:06:04.996577
18822,84,2,1320,4.99,2007-02-15 09:10:39.996577
18823,84,2,1815,0.99,2007-02-16 19:44:33.996577
18824,84,1,2012,5.99,2007-02-17 10:25:41.996577
18825,84,2,2042,0.99,2007-02-17 12:59:28.996577
18826,84,2,2409,0.99,2007-02-18 15:21:59.996577
18827,85,1,1685,1.99,2007-02-16 10:35:23.996577
18828,85,1,2131,5.99,2007-02-17 19:30:51.996577
18829,85,2,2794,0.99,2007-02-19 17:21:31.996577
18830,85,1,3165,4.99,2007-02-20 19:57:43.996577
18831,85,1,3307,1.99,2007-02-21 06:20:56.996577
18832,85,2,3418,3.99,2007-02-21 15:35:04.996577
18833,86,2,1640,4.99,2007-02-16 07:04:05.996577
18834,86,2,1822,0.99,2007-02-16 20:12:11.996577
18835,86,2,1924,2.99,2007-02-17 04:42:00.996577
18836,86,1,2141,4.99,2007-02-17 20:10:00.996577
18837,86,1,2518,4.99,2007-02-18 22:44:49.996577
18838,86,1,3207,0.99,2007-02-20 23:11:42.996577
18839,86,2,3270,4.99,2007-02-21 03:35:57.996577
18840,87,2,1580,4.99,2007-02-16 02:40:51.996577
18841,87,1,1904,2.99,2007-02-17 03:14:07.996577
18842,87,2,2408,2.99,2007-02-18 15:19:10.996577
18843,87,1,2516,4.99,2007-02-18 22:31:54.996577
18844,87,2,3122,9.99,2007-02-20 16:54:23.996577
18845,88,1,1433,2.99,2007-02-15 16:58:26.996577
18846,88,1,2483,7.99,2007-02-18 19:50:49.996577
18847,88,1,2878,2.99,2007-02-19 23:37:40.996577
18848,89,1,1252,8.99,2007-02-15 04:33:44.996577
18849,89,2,1407,7.99,2007-02-15 15:13:33.996577
18850,89,1,1948,4.99,2007-02-17 06:35:19.996577
18851,89,1,2523,0.99,2007-02-18 23:14:22.996577
18852,89,1,2835,7.99,2007-02-19 20:12:37.996577
18853,90,2,2033,0.99,2007-02-17 11:53:09.996577
18854,90,2,2584,6.99,2007-02-19 03:31:02.996577
18855,90,2,3132,0.99,2007-02-20 17:38:12.996577
18856,91,1,1299,4.99,2007-02-15 08:03:16.996577
18857,91,1,2457,3.99,2007-02-18 18:06:46.996577
18858,91,1,2908,0.99,2007-02-20 01:45:18.996577
18859,91,2,3384,2.99,2007-02-21 12:36:01.996577
18860,92,2,2084,4.99,2007-02-17 15:45:45.996577
18861,92,1,2521,0.99,2007-02-18 23:09:34.996577
18862,92,1,2740,8.99,2007-02-19 14:27:30.996577
18863,93,2,2256,4.99,2007-02-18 03:50:22.996577
18864,93,1,3109,0.99,2007-02-20 16:02:21.996577
18865,94,2,1213,2.99,2007-02-15 01:42:31.996577
18866,94,1,1367,4.99,2007-02-15 12:53:43.996577
18867,94,2,1734,3.99,2007-02-16 14:17:56.996577
18868,94,2,2620,4.99,2007-02-19 06:34:55.996577
18869,94,1,2816,2.99,2007-02-19 18:32:49.996577
18870,95,2,1174,2.99,2007-02-14 22:41:17.996577
18871,95,2,1261,1.99,2007-02-15 05:21:23.996577
18872,95,2,3056,2.99,2007-02-20 11:49:24.996577
18873,95,2,3426,0.99,2007-02-21 16:40:36.996577
18874,96,1,1266,3.99,2007-02-15 05:40:05.996577
18875,96,2,1413,7.99,2007-02-15 15:53:33.996577
18876,96,2,1437,0.99,2007-02-15 17:05:30.996577
18877,96,1,2372,0.99,2007-02-18 13:06:03.996577
18878,96,2,2973,5.99,2007-02-20 06:27:53.996577
18879,96,1,3308,0.99,2007-02-21 06:27:02.996577
18880,96,2,3463,0.99,2007-02-21 20:28:26.996577
18881,97,2,2083,2.99,2007-02-17 15:42:26.996577
18882,97,2,2790,4.99,2007-02-19 17:18:11.996577
18883,97,1,3459,0.99,2007-02-21 20:14:13.996577
18884,98,1,1362,3.99,2007-02-15 12:21:58.996577
18885,98,2,1590,5.99,2007-02-16 03:40:07.996577
18886,98,1,2213,4.99,2007-02-18 01:05:13.996577
18887,98,1,2445,0.99,2007-02-18 17:30:37.996577
18888,98,2,2601,4.99,2007-02-19 04:38:10.996577
18889,98,2,3399,4.99,2007-02-21 14:16:14.996577
18890,99,1,1858,4.99,2007-02-16 23:41:37.996577
18891,99,1,2368,2.99,2007-02-18 12:38:53.996577
18892,100,2,1216,4.99,2007-02-15 01:52:14.996577
18893,100,1,1340,3.99,2007-02-15 10:52:41.996577
18894,100,1,1427,2.99,2007-02-15 16:45:54.996577
18895,100,2,3468,6.99,2007-02-21 21:12:11.996577
18896,102,2,1215,2.99,2007-02-15 01:49:26.996577
18897,102,2,2419,8.99,2007-02-18 15:49:50.996577
18898,103,2,1396,4.99,2007-02-15 14:51:04.996577
18899,103,1,2118,0.99,2007-02-17 18:56:55.996577
18900,103,1,2197,0.99,2007-02-18 00:18:53.996577
18901,103,1,2724,0.99,2007-02-19 13:26:20.996577
18902,104,2,1287,3.99,2007-02-15 07:10:04.996577
18903,104,1,2107,0.99,2007-02-17 17:59:42.996577
18904,104,2,2928,0.99,2007-02-20 03:12:11.996577
18905,104,2,3273,2.99,2007-02-21 03:52:43.996577
18906,105,2,1789,3.99,2007-02-16 18:17:44.996577
18907,105,2,1991,3.99,2007-02-17 09:17:49.996577
18908,105,2,2635,3.99,2007-02-19 07:37:11.996577
18909,106,1,2295,4.99,2007-02-18 06:24:44.996577
18910,106,1,3023,4.99,2007-02-20 09:46:37.996577
18911,107,2,1243,2.99,2007-02-15 03:35:58.996577
18912,107,2,2693,6.99,2007-02-19 11:40:13.996577
18913,107,2,2860,4.99,2007-02-19 21:49:06.996577
18914,107,2,2897,3.99,2007-02-20 01:02:49.996577
18915,107,1,3033,3.99,2007-02-20 10:30:31.996577
18916,107,2,3120,0.99,2007-02-20 16:47:55.996577
18917,107,2,3174,0.99,2007-02-20 20:52:26.996577
18918,108,2,1372,4.99,2007-02-15 13:14:14.996577
18919,108,1,1425,2.99,2007-02-15 16:42:12.996577
18920,108,1,2061,8.99,2007-02-17 14:15:26.996577
18921,108,1,2210,2.99,2007-02-18 00:55:27.996577
18922,108,2,3116,4.99,2007-02-20 16:33:21.996577
18923,109,2,1581,2.99,2007-02-16 02:57:11.996577
18924,109,2,1891,3.99,2007-02-17 02:45:10.996577
18925,109,2,2198,6.99,2007-02-18 00:19:48.996577
18926,109,2,2679,5.99,2007-02-19 10:40:56.996577
18927,109,2,3076,5.99,2007-02-20 13:29:45.996577
18928,110,2,1528,8.99,2007-02-15 23:01:18.996577
18929,111,1,1593,6.99,2007-02-16 03:43:18.996577
18930,111,2,1974,2.99,2007-02-17 07:58:31.996577
18931,111,2,1999,1.99,2007-02-17 09:58:34.996577
18932,111,2,2297,4.99,2007-02-18 06:46:07.996577
18933,111,2,3087,2.99,2007-02-20 14:22:25.996577
18934,111,2,3333,2.99,2007-02-21 08:30:02.996577
18935,112,1,1835,4.99,2007-02-16 21:34:02.996577
18936,112,2,1930,2.99,2007-02-17 05:19:12.996577
18937,112,1,2193,4.99,2007-02-18 00:07:11.996577
18938,112,2,3018,2.99,2007-02-20 09:39:01.996577
18939,113,2,2077,4.99,2007-02-17 15:14:37.996577
18940,113,1,2282,2.99,2007-02-18 05:16:49.996577
18941,113,1,2783,2.99,2007-02-19 16:57:36.996577
18942,113,2,3004,0.99,2007-02-20 08:33:02.996577
18943,113,1,3124,8.99,2007-02-20 16:56:45.996577
18944,113,1,3162,6.99,2007-02-20 19:49:41.996577
18945,114,1,2059,2.99,2007-02-17 14:04:38.996577
18946,114,2,2680,7.99,2007-02-19 10:42:03.996577
18947,114,1,3094,2.99,2007-02-20 14:35:17.996577
18948,114,2,3144,5.99,2007-02-20 18:42:46.996577
18949,115,2,1361,0.99,2007-02-15 12:06:04.996577
18950,115,2,1515,2.99,2007-02-15 21:36:16.996577
18951,115,1,3289,6.99,2007-02-21 05:10:14.996577
18952,116,2,1332,0.99,2007-02-15 10:04:27.996577
18953,116,2,1533,0.99,2007-02-15 23:14:28.996577
18954,116,2,1762,4.99,2007-02-16 16:18:45.996577
18955,116,2,1913,4.99,2007-02-17 03:48:13.996577
18956,116,1,2639,4.99,2007-02-19 07:52:28.996577
18957,116,1,2861,3.99,2007-02-19 21:50:00.996577
18958,117,1,1755,2.99,2007-02-16 15:47:10.996577
18959,117,2,3218,2.99,2007-02-21 00:06:35.996577
18960,118,2,1766,4.99,2007-02-16 16:28:03.996577
18961,118,2,2217,0.99,2007-02-18 01:40:55.996577
18962,118,1,3263,4.99,2007-02-21 02:44:18.996577
18963,119,1,1179,7.99,2007-02-14 23:05:16.996577
18964,119,2,2009,2.99,2007-02-17 10:16:57.996577
18965,119,2,3388,5.99,2007-02-21 13:03:17.996577
18966,120,1,1374,3.99,2007-02-15 13:18:20.996577
18967,120,1,1820,4.99,2007-02-16 20:03:16.996577
18968,120,2,1932,2.99,2007-02-17 05:23:07.996577
18969,120,1,2169,4.99,2007-02-17 22:25:49.996577
18970,120,1,2803,9.99,2007-02-19 17:46:53.996577
18971,120,1,3133,2.99,2007-02-20 17:46:58.996577
18972,121,1,1634,2.99,2007-02-16 06:44:31.996577
18973,121,1,1833,1.99,2007-02-16 21:13:29.996577
18974,122,1,1211,0.99,2007-02-15 01:29:46.996577
18975,122,2,1442,7.99,2007-02-15 17:24:00.996577
18976,122,2,2240,3.99,2007-02-18 02:56:53.996577
18977,122,1,2253,0.99,2007-02-18 03:40:09.996577
18978,122,1,2482,4.99,2007-02-18 19:39:10.996577
18979,122,2,2595,4.99,2007-02-19 04:12:21.996577
18980,122,2,2834,1.99,2007-02-19 20:10:12.996577
18981,123,2,1490,4.99,2007-02-15 20:10:43.996577
18982,123,1,1751,0.99,2007-02-16 15:28:40.996577
18983,123,2,1775,4.99,2007-02-16 16:56:45.996577
18984,123,2,1951,0.99,2007-02-17 06:59:01.996577
18985,123,1,2594,2.99,2007-02-19 04:12:09.996577
18986,124,2,2336,1.99,2007-02-18 09:28:31.996577
18987,125,1,1481,2.99,2007-02-15 19:46:24.996577
18988,125,1,2355,3.99,2007-02-18 11:25:32.996577
18989,125,1,2826,7.99,2007-02-19 19:10:01.996577
18990,125,1,3118,4.99,2007-02-20 16:34:23.996577
18991,126,1,3450,2.99,2007-02-21 19:30:23.996577
18992,127,1,1293,4.99,2007-02-15 07:34:50.996577
18993,127,2,1803,2.99,2007-02-16 19:01:13.996577
18994,127,2,2412,3.99,2007-02-18 15:27:24.996577
18995,128,2,2519,7.99,2007-02-18 22:47:47.996577
18996,128,1,2565,0.99,2007-02-19 02:12:29.996577
18997,129,2,1732,0.99,2007-02-16 14:03:07.996577
18998,129,1,2727,3.99,2007-02-19 13:31:05.996577
18999,129,2,2768,0.99,2007-02-19 16:15:18.996577
19000,129,2,2795,4.99,2007-02-19 17:27:19.996577
19001,129,1,3183,4.99,2007-02-20 21:24:21.996577
19002,129,1,3219,3.99,2007-02-21 00:11:52.996577
19003,130,1,1630,2.99,2007-02-16 06:23:27.996577
19004,130,2,1864,2.99,2007-02-17 00:08:13.996577
19005,130,2,2163,2.99,2007-02-17 22:14:42.996577
19006,130,2,2292,2.99,2007-02-18 06:06:14.996577
19007,130,1,2535,2.99,2007-02-19 00:07:30.996577
19008,130,1,2982,6.99,2007-02-20 07:06:55.996577
19009,131,1,1646,9.99,2007-02-16 07:41:19.996577
19010,131,2,1768,4.99,2007-02-16 16:30:32.996577
19011,132,1,1843,0.99,2007-02-16 22:22:08.996577
19012,132,1,2208,4.99,2007-02-18 00:50:33.996577
19013,132,1,2384,0.99,2007-02-18 13:47:15.996577
19014,132,2,2608,2.99,2007-02-19 05:39:02.996577
19015,132,2,2924,4.99,2007-02-20 02:48:40.996577
19016,132,1,3121,4.99,2007-02-20 16:51:56.996577
19017,133,2,1522,3.99,2007-02-15 22:46:05.996577
19018,133,2,2665,7.99,2007-02-19 09:41:01.996577
19019,133,1,3006,0.99,2007-02-20 08:38:55.996577
19020,133,2,3365,0.99,2007-02-21 11:24:14.996577
19021,134,1,1618,9.99,2007-02-16 05:37:04.996577
19022,134,2,1784,0.99,2007-02-16 17:53:58.996577
19023,134,2,1881,0.99,2007-02-17 01:38:22.996577
19024,134,1,3267,5.99,2007-02-21 03:23:47.996577
19025,135,2,1272,0.99,2007-02-15 06:11:24.996577
19026,135,2,1671,1.99,2007-02-16 08:58:48.996577
19027,135,2,2941,2.99,2007-02-20 03:50:44.996577
19028,136,2,2104,2.99,2007-02-17 17:42:56.996577
19029,137,1,2469,6.99,2007-02-18 18:52:49.996577
19030,137,1,2785,2.99,2007-02-19 17:12:23.996577
19031,137,2,3058,3.99,2007-02-20 11:57:01.996577
19032,137,1,3436,5.99,2007-02-21 17:44:35.996577
19033,138,2,1316,0.99,2007-02-15 08:54:49.996577
19034,138,2,2038,0.99,2007-02-17 12:29:17.996577
19035,138,1,2731,7.99,2007-02-19 13:43:21.996577
19036,139,2,1169,2.99,2007-02-14 22:11:22.996577
19037,139,1,1736,2.99,2007-02-16 14:20:58.996577
19038,139,1,2659,0.99,2007-02-19 09:16:08.996577
19039,139,2,2718,7.99,2007-02-19 13:18:08.996577
19040,140,1,1586,4.99,2007-02-16 03:19:44.996577
19041,140,1,1687,2.99,2007-02-16 10:37:46.996577
19042,140,2,2332,6.99,2007-02-18 09:22:17.996577
19043,140,2,3171,0.99,2007-02-20 20:44:13.996577
19044,141,2,1242,7.99,2007-02-15 03:33:33.996577
19045,141,2,2895,7.99,2007-02-20 00:54:57.996577
19046,141,1,3434,4.99,2007-02-21 17:36:54.996577
19047,142,1,1268,1.99,2007-02-15 05:57:56.996577
19048,142,1,3214,2.99,2007-02-20 23:36:52.996577
19049,143,2,1898,1.99,2007-02-17 02:56:37.996577
19050,143,1,1942,4.99,2007-02-17 06:12:05.996577
19051,143,2,2251,3.99,2007-02-18 03:33:34.996577
19052,143,1,2574,0.99,2007-02-19 02:52:18.996577
19053,143,1,2588,4.99,2007-02-19 03:48:57.996577
19054,144,1,1814,5.99,2007-02-16 19:43:48.996577
19055,144,1,1943,0.99,2007-02-17 06:17:43.996577
19056,144,1,2756,4.99,2007-02-19 15:26:08.996577
19057,144,2,3019,4.99,2007-02-20 09:40:18.996577
19058,144,1,3145,2.99,2007-02-20 18:49:43.996577
19059,144,1,3321,2.99,2007-02-21 07:01:52.996577
19060,145,2,2271,4.99,2007-02-18 04:58:18.996577
19061,145,2,2614,0.99,2007-02-19 05:56:37.996577
19062,146,2,1209,7.99,2007-02-15 00:59:38.996577
19063,146,2,1724,1.99,2007-02-16 13:44:09.996577
19064,146,2,2099,2.99,2007-02-17 17:15:52.996577
19065,146,1,2242,3.99,2007-02-18 03:00:54.996577
